Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:12:31 AM
Collection Length (seconds):, 31.8195
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
26.7816724, 0.0963455, , , , , , , , , , 
26.7821379, 0.1206836, , , , , , , , , , 
26.7826034, 0.1072557, , , , , , , , , , 
26.783069, 0.0552224, , , , , , , , , , 
26.7835345, -0.0045319, , , , , , , , , , 
26.784, -0.0451514, , , , , , , , , , 
26.7844655, -0.0713359, , , , , , , , , , 
26.784931, -0.0995346, , , , , , , , , , 
26.7853966, -0.1307546, , , , , , , , , , 
26.7858621, -0.1441825, , , , , , , , , , 
26.7863276, -0.128069, , , , , , , , , , 
26.7867931, -0.0894636, , , , , , , , , , 
26.7872586, -0.0404517, , , , , , , , , , 
26.7877241, 0.0068818, , , , , , , , , , 
26.7881897, 0.0508583, , , , , , , , , , 
26.7886552, 0.0782177, , , , , , , , , , 
26.7891207, 0.0844282, , , , , , , , , , 
26.7895862, 0.0923171, , , , , , , , , , 
26.7900517, 0.1230335, , , , , , , , , , 
26.7905172, 0.1623102, , , , , , , , , , 
26.7909828, 0.1811093, , , , , , , , , , 
26.7914483, 0.1844663, , , , , , , , , , 
26.7919138, 0.199237, , , , , , , , , , 
26.7923793, 0.2166934, , , , , , , , , , 
26.7928448, 0.1931945, , , , , , , , , , 
26.7933103, 0.1119554, , , , , , , , , , 
26.7937759, 0.0011749, , , , , , , , , , 
26.7942414, -0.0887922, , , , , , , , , , 
26.7947069, -0.1216907, , , , , , , , , , 
26.7951724, -0.1049058, , , , , , , , , , 
26.7956379, -0.0659648, , , , , , , , , , 
26.7961034, -0.0270237, , , , , , , , , , 
26.796569, 0.0068818, , , , , , , , , , 
26.7970345, 0.0404517, , , , , , , , , , 
26.7975, 0.0773785, , , , , , , , , , 
26.7979655, 0.1010452, , , , , , , , , , 
26.798431, 0.0985275, , , , , , , , , , 
26.7988966, 0.0740215, , , , , , , , , , 
26.7993621, 0.0468299, , , , , , , , , , 
26.7998276, 0.040116, , , , , , , , , , 
26.8002931, 0.0652934, , , , , , , , , , 
26.8007586, 0.1181659, , , , , , , , , , 
26.8012241, 0.156939, , , , , , , , , , 
26.8016897, 0.1628138, , , , , , , , , , 
26.8021552, 0.156939, , , , , , , , , , 
26.8026207, 0.1378042, , , , , , , , , , 
26.8030862, 0.0783856, , , , , , , , , , 
26.8035517, -0.0209812, , , , , , , , , , 
26.8040172, -0.1260548, , , , , , , , , , 
26.8044828, -0.1999084, , , , , , , , , , 
26.8049483, -0.2341497, , , , , , , , , , 
26.8054138, -0.2465705, , , , , , , , , , 
26.8058793, -0.2673838, , , , , , , , , , 
26.8063448, -0.3004501, , , , , , , , , , 
26.8068103, -0.3165637, , , , , , , , , , 
26.8072759, -0.3056535, , , , , , , , , , 
26.8077414, -0.2910506, , , , , , , , , , 
26.8082069, -0.3591974, , , , , , , , , , 
26.8086724, -0.4677958, , , , , , , , , , 
26.8091379, -0.4382544, , , , , , , , , , 
26.8096034, -0.233814, , , , , , , , , , 
26.810069, 0.0109102, , , , , , , , , , 
26.8105345, 0.1589532, , , , , , , , , , 
26.811, 0.1863127, , , , , , , , , , 
26.8114655, 0.1562676, , , , , , , , , , 
26.811931, 0.1300832, , , , , , , , , , 
26.8123966, 0.1210193, , , , , , , , , , 
26.8128621, 0.0951705, , , , , , , , , , 
26.8133276, 0.0377661, , , , , , , , , , 
26.8137931, -0.0213169, , , , , , , , , , 
26.8142586, -0.0552224, , , , , , , , , , 
26.8147241, -0.0686503, , , , , , , , , , 
26.8151897, -0.0753643, , , , , , , , , , 
26.8156552, -0.0807355, , , , , , , , , , 
26.8161207, -0.0708324, , , , , , , , , , 
26.8165862, -0.0379339, , , , , , , , , , 
26.8170517, -0.0020142, , , , , , , , , , 
26.8175172, 0.0223239, , , , , , , , , , 
26.8179828, 0.0411231, , , , , , , , , , 
26.8184483, 0.0607614, , , , , , , , , , 
26.8189138, 0.0797284, , , , , , , , , , 
26.8193793, 0.1025559, , , , , , , , , , 
26.8198448, 0.1243763, , , , , , , , , , 
26.8203103, 0.1381399, , , , , , , , , , 
26.8207759, 0.1445182, , , , , , , , , , 
26.8212414, 0.1549248, , , , , , , , , , 
26.8217069, 0.1708705, , , , , , , , , , 
26.8221724, 0.1754025, , , , , , , , , , 
26.8226379, 0.1515679, , , , , , , , , , 
26.8231034, 0.1106126, , , , , , , , , , 
26.823569, 0.0750286, , , , , , , , , , 
26.8240345, 0.0495155, , , , , , , , , , 
26.8245, 0.0206455, , , , , , , , , , 
26.8249655, -0.0112459, , , , , , , , , , 
26.825431, -0.0386053, , , , , , , , , , 
26.8258966, -0.0621042, , , , , , , , , , 
26.8263621, -0.0906386, , , , , , , , , , 
26.8268276, -0.111284, , , , , , , , , , 
26.8272931, -0.0971847, , , , , , , , , , 
26.8277586, -0.054551, , , , , , , , , , 
26.8282241, -0.0360876, , , , , , , , , , 
26.8286897, -0.0825818, , , , , , , , , , 
26.8291552, -0.1502251, , , , , , , , , , 
26.8296207, -0.1631495, , , , , , , , , , 
26.8300862, -0.117998, , , , , , , , , , 
26.8305517, -0.0562295, , , , , , , , , , 
26.8310172, -0.0142672, , , , , , , , , , 
26.8314828, -0.0025177, , , , , , , , , , 
26.8319483, -0.0179599, , , , , , , , , , 
26.8324138, -0.0535439, , , , , , , , , , 
26.8328793, -0.0887922, , , , , , , , , , 
26.8333448, -0.1037308, , , , , , , , , , 
26.8338103, -0.1017166, , , , , , , , , , 
26.8342759, -0.1022202, , , , , , , , , , 
26.8347414, -0.1107805, , , , , , , , , , 
26.8352069, -0.1151446, , , , , , , , , , 
26.8356724, -0.1037308, , , , , , , , , , 
26.8361379, -0.0619364, , , , , , , , , , 
26.8366034, 0.0114137, , , , , , , , , , 
26.837069, 0.0903029, , , , , , , , , , 
26.8375345, 0.1450217, , , , , , , , , , 
26.838, 0.1646601, , , , , , , , , , 
26.8384655, 0.156939, , , , , , , , , , 
26.838931, 0.1367971, , , , , , , , , , 
26.8393966, 0.1139696, , , , , , , , , , 
26.8398621, 0.0871138, , , , , , , , , , 
26.8403276, 0.057908, , , , , , , , , , 
26.8407931, 0.0354162, , , , , , , , , , 
26.8412586, 0.0276951, , , , , , , , , , 
26.8417241, 0.0327306, , , , , , , , , , 
26.8421897, 0.0407874, , , , , , , , , , 
26.8426552, 0.0475013, , , , , , , , , , 
26.8431207, 0.0599222, , , , , , , , , , 
26.8435862, 0.0777142, , , , , , , , , , 
26.8440517, 0.0924849, , , , , , , , , , 
26.8445172, 0.0938277, , , , , , , , , , 
26.8449828, 0.0844282, , , , , , , , , , 
26.8454483, 0.0803998, , , , , , , , , , 
26.8459138, 0.0785534, , , , , , , , , , 
26.8463793, 0.0652934, , , , , , , , , , 
26.8468448, 0.0414588, , , , , , , , , , 
26.8473103, 0.0287022, , , , , , , , , , 
26.8477759, 0.0285344, , , , , , , , , , 
26.8482414, 0.0172885, , , , , , , , , , 
26.8487069, -0.0129244, , , , , , , , , , 
26.8491724, -0.0500191, , , , , , , , , , 
26.8496379, -0.0919814, , , , , , , , , , 
26.8501034, -0.139147, , , , , , , , , , 
26.850569, -0.1777523, , , , , , , , , , 
26.8510345, -0.2220645, , , , , , , , , , 
26.8515, -0.2965896, , , , , , , , , , 
26.8519655, -0.3561761, , , , , , , , , , 
26.852431, -0.3472801, , , , , , , , , , 
26.8528966, -0.2942397, , , , , , , , , , 
26.8533621, -0.2373388, , , , , , , , , , 
26.8538276, -0.1787594, , , , , , , , , , 
26.8542931, -0.1183337, , , , , , , , , , 
26.8547586, -0.0691539, , , , , , , , , , 
26.8552241, -0.0506905, , , , , , , , , , 
26.8556897, -0.0585794, , , , , , , , , , 
26.8561552, -0.0621042, , , , , , , , , , 
26.8566207, -0.0448157, , , , , , , , , , 
26.8570862, -0.0146029, , , , , , , , , , 
26.8575517, 0.0171206, , , , , , , , , , 
26.8580172, 0.0451514, , , , , , , , , , 
26.8584828, 0.0663005, , , , , , , , , , 
26.8589483, 0.0822461, , , , , , , , , , 
26.8594138, 0.0938277, , , , , , , , , , 
26.8598793, 0.0948348, , , , , , , , , , 
26.8603448, 0.0881209, , , , , , , , , , 
26.8608103, 0.0827497, , , , , , , , , , 
26.8612759, 0.0829175, , , , , , , , , , 
26.8617414, 0.0847639, , , , , , , , , , 
26.8622069, 0.0814069, , , , , , , , , , 
26.8626724, 0.0743572, , , , , , , , , , 
26.8631379, 0.0676432, , , , , , , , , , 
26.8636034, 0.0595865, , , , , , , , , , 
26.864069, 0.0528725, , , , , , , , , , 
26.8645345, 0.0505226, , , , , , , , , , 
26.865, 0.0508583, , , , , , , , , , 
26.8654655, 0.0574044, , , , , , , , , , 
26.865931, 0.0711681, , , , , , , , , , 
26.8663966, 0.0871138, , , , , , , , , , 
26.8668621, 0.1045701, , , , , , , , , , 
26.8673276, 0.131426, , , , , , , , , , 
26.8677931, 0.1717098, , , , , , , , , , 
26.8682586, 0.1952087, , , , , , , , , , 
26.8687241, 0.1900053, , , , , , , , , , 
26.8691897, 0.1628138, , , , , , , , , , 
26.8696552, 0.1178302, , , , , , , , , , 
26.8701207, 0.0642863, , , , , , , , , , 
26.8705862, 0.014435, , , , , , , , , , 
26.8710517, -0.0253452, , , , , , , , , , 
26.8715172, -0.0498512, , , , , , , , , , 
26.8719828, -0.0599222, , , , , , , , , , 
26.8724483, -0.0532082, , , , , , , , , , 
26.8729138, -0.0315557, , , , , , , , , , 
26.8733793, -0.0068818, , , , , , , , , , 
26.8738448, -0.0005035, , , , , , , , , , 
26.8743103, -0.0360876, , , , , , , , , , 
26.8747759, -0.1294118, , , , , , , , , , 
26.8752414, -0.261677, , , , , , , , , , 
26.8757069, -0.3610437, , , , , , , , , , 
26.8761724, -0.3637293, , , , , , , , , , 
26.8766379, -0.2845045, , , , , , , , , , 
26.8771034, -0.1918517, , , , , , , , , , 
26.877569, -0.1320974, , , , , , , , , , 
26.8780345, -0.1067521, , , , , , , , , , 
26.8785, -0.0958419, , , , , , , , , , 
26.8789655, -0.0770428, , , , , , , , , , 
26.879431, -0.0461585, , , , , , , , , , 
26.8798966, -0.0206455, , , , , , , , , , 
26.8803621, 0.0142672, , , , , , , , , , 
26.8808276, 0.1022202, , , , , , , , , , 
26.8812931, 0.19823, , , , , , , , , , 
26.8817586, 0.2235752, , , , , , , , , , 
26.8822241, 0.1767453, , , , , , , , , , 
26.8826897, 0.0985275, , , , , , , , , , 
26.8831552, 0.0075532, , , , , , , , , , 
26.8836207, -0.0904707, , , , , , , , , , 
26.8840862, -0.1609674, , , , , , , , , , 
26.8845517, -0.1718776, , , , , , , , , , 
26.8850172, -0.1339437, , , , , , , , , , 
26.8854828, -0.0810712, , , , , , , , , , 
26.8859483, -0.0360876, , , , , , , , , , 
26.8864138, 0.0011749, , , , , , , , , , 
26.8868793, 0.0323949, , , , , , , , , , 
26.8873448, 0.0475013, , , , , , , , , , 
26.8878103, 0.0250095, , , , , , , , , , 
26.8882759, -0.0397803, , , , , , , , , , 
26.8887414, -0.1277333, , , , , , , , , , 
26.8892069, -0.1975586, , , , , , , , , , 
26.8896724, -0.209308, , , , , , , , , , 
26.8901379, -0.1727169, , , , , , , , , , 
26.8906034, -0.1210193, , , , , , , , , , 
26.891069, -0.0605936, , , , , , , , , , 
26.8915345, 0.0219883, , , , , , , , , , 
26.892, 0.1173266, , , , , , , , , , 
26.8924655, 0.1891661, , , , , , , , , , 
26.892931, 0.2046082, , , , , , , , , , 
26.8933966, 0.16701, , , , , , , , , , 
26.8938621, 0.1185016, , , , , , , , , , 
26.8943276, 0.0894636, , , , , , , , , , 
26.8947931, 0.0736858, , , , , , , , , , 
26.8952586, 0.0602579, , , , , , , , , , 
26.8957241, 0.0488441, , , , , , , , , , 
26.8961897, 0.04448, , , , , , , , , , 
26.8966552, 0.0441444, , , , , , , , , , 
26.8971207, 0.0441444, , , , , , , , , , 
26.8975862, 0.0419623, , , , , , , , , , 
26.8980517, 0.0397803, , , , , , , , , , 
26.8985172, 0.0414588, , , , , , , , , , 
26.8989828, 0.0459907, , , , , , , , , , 
26.8994483, 0.0463264, , , , , , , , , , 
26.8999138, 0.0397803, , , , , , , , , , 
26.9003793, 0.030045, , , , , , , , , , 
26.9008448, 0.0182956, , , , , , , , , , 
26.9013103, 0.0046998, , , , , , , , , , 
26.9017759, -0.008896, , , , , , , , , , 
26.9022414, -0.0151064, , , , , , , , , , 
26.9027069, -0.0078889, , , , , , , , , , 
26.9031724, 0.0095674, , , , , , , , , , 
26.9036379, 0.0298772, , , , , , , , , , 
26.9041034, 0.0417945, , , , , , , , , , 
26.904569, 0.0224918, , , , , , , , , , 
26.9050345, -0.0253452, , , , , , , , , , 
26.9055, -0.0686503, , , , , , , , , , 
26.9059655, -0.0840925, , , , , , , , , , 
26.906431, -0.082414, , , , , , , , , , 
26.9068966, -0.0825818, , , , , , , , , , 
26.9073621, -0.0894636, , , , , , , , , , 
26.9078276, -0.0941634, , , , , , , , , , 
26.9082931, -0.0854353, , , , , , , , , , 
26.9087586, -0.0629435, , , , , , , , , , 
26.9092241, -0.0374304, , , , , , , , , , 
26.9096897, -0.0203098, , , , , , , , , , 
26.9101552, -0.0125887, , , , , , , , , , 
26.9106207, -0.0095674, , , , , , , , , , 
26.9110862, -0.0068818, , , , , , , , , , 
26.9115517, -0.0045319, , , , , , , , , , 
26.9120172, -0.0065461, , , , , , , , , , 
26.9124828, -0.0151064, , , , , , , , , , 
26.9129483, -0.0246738, , , , , , , , , , 
26.9134138, -0.0243381, , , , , , , , , , 
26.9138793, -0.0095674, , , , , , , , , , 
26.9143448, 0.0135958, , , , , , , , , , 
26.9148103, 0.045655, , , , , , , , , , 
26.9152759, 0.0814069, , , , , , , , , , 
26.9157414, 0.1008774, , , , , , , , , , 
26.9162069, 0.1003738, , , , , , , , , , 
26.9166724, 0.0931563, , , , , , , , , , 
26.9171379, 0.0923171, , , , , , , , , , 
26.9176034, 0.1052415, , , , , , , , , , 
26.918069, 0.1230335, , , , , , , , , , 
26.9185345, 0.136965, , , , , , , , , , 
26.919, 0.1435111, , , , , , , , , , 
26.9194655, 0.1258869, , , , , , , , , , 
26.919931, 0.0805676, , , , , , , , , , 
26.9203966, 0.0332341, , , , , , , , , , 
26.9208621, -0.0041962, , , , , , , , , , 
26.9213276, -0.0397803, , , , , , , , , , 
26.9217931, -0.0876173, , , , , , , , , , 
26.9222586, -0.1468681, , , , , , , , , , 
26.9227241, -0.194873, , , , , , , , , , 
26.9231897, -0.2197147, , , , , , , , , , 
26.9236552, -0.2284428, , , , , , , , , , 
26.9241207, -0.2317998, , , , , , , , , , 
26.9245862, -0.233814, , , , , , , , , , 
26.9250517, -0.2351568, , , , , , , , , , 
26.9255172, -0.2297856, , , , , , , , , , 
26.9259828, -0.2094759, , , , , , , , , , 
26.9264483, -0.1787594, , , , , , , , , , 
26.9269138, -0.1394827, , , , , , , , , , 
26.9273793, -0.0616007, , , , , , , , , , 
26.9278448, 0.0491798, , , , , , , , , , 
26.9283103, 0.1307546, , , , , , , , , , 
26.9287759, 0.1549248, , , , , , , , , , 
26.9292414, 0.149218, , , , , , , , , , 
26.9297069, 0.1183337, , , , , , , , , , 
26.9301724, 0.0495155, , , , , , , , , , 
26.9306379, -0.0412909, , , , , , , , , , 
26.9311034, -0.1129625, , , , , , , , , , 
26.931569, -0.1445182, , , , , , , , , , 
26.9320345, -0.1426719, , , , , , , , , , 
26.9325, -0.1240406, , , , , , , , , , 
26.9329655, -0.1064164, , , , , , , , , , 
26.933431, -0.1008774, , , , , , , , , , 
26.9338966, -0.1018845, , , , , , , , , , 
26.9343621, -0.0955062, , , , , , , , , , 
26.9348276, -0.0718395, , , , , , , , , , 
26.9352931, -0.0313878, , , , , , , , , , 
26.9357586, 0.0166171, , , , , , , , , , 
26.9362241, 0.064622, , , , , , , , , , 
26.9366897, 0.1097734, , , , , , , , , , 
26.9371552, 0.1522393, , , , , , , , , , 
26.9376207, 0.1817807, , , , , , , , , , 
26.9380862, 0.1811093, , , , , , , , , , 
26.9385517, 0.1535821, , , , , , , , , , 
26.9390172, 0.1220264, , , , , , , , , , 
26.9394828, 0.1022202, , , , , , , , , , 
26.9399483, 0.090135, , , , , , , , , , 
26.9404138, 0.0782177, , , , , , , , , , 
26.9408793, 0.0642863, , , , , , , , , , 
26.9413448, 0.049012, , , , , , , , , , 
26.9418103, 0.0386053, , , , , , , , , , 
26.9422759, 0.0302129, , , , , , , , , , 
26.9427414, 0.0206455, , , , , , , , , , 
26.9432069, 0.0135958, , , , , , , , , , 
26.9436724, 0.0099031, , , , , , , , , , 
26.9441379, 0.0008392, , , , , , , , , , 
26.9446034, -0.018967, , , , , , , , , , 
26.945069, -0.0369268, , , , , , , , , , 
26.9455345, -0.0466621, , , , , , , , , , 
26.946, -0.064622, , , , , , , , , , 
26.9464655, -0.1084306, , , , , , , , , , 
26.946931, -0.1633173, , , , , , , , , , 
26.9473966, -0.1747311, , , , , , , , , , 
26.9478621, -0.1225299, , , , , , , , , , 
26.9483276, -0.0468299, , , , , , , , , , 
26.9487931, 0.0125887, , , , , , , , , , 
26.9492586, 0.0481727, , , , , , , , , , 
26.9497241, 0.0661326, , , , , , , , , , 
26.9501897, 0.0730144, , , , , , , , , , 
26.9506552, 0.0663005, , , , , , , , , , 
26.9511207, 0.0350805, , , , , , , , , , 
26.9515862, -0.0090639, , , , , , , , , , 
26.9520517, -0.0473335, , , , , , , , , , 
26.9525172, -0.0656291, , , , , , , , , , 
26.9529828, -0.0575723, , , , , , , , , , 
26.9534483, -0.036759, , , , , , , , , , 
26.9539138, -0.0240024, , , , , , , , , , 
26.9543793, -0.018967, , , , , , , , , , 
26.9548448, -0.0152743, , , , , , , , , , 
26.9553103, -0.0073854, , , , , , , , , , 
26.9557759, 0.0031891, , , , , , , , , , 
26.9562414, 0.008896, , , , , , , , , , 
26.9567069, 0.0105745, , , , , , , , , , 
26.9571724, 0.0078889, , , , , , , , , , 
26.9576379, 0.0099031, , , , , , , , , , 
26.9581034, 0.0196384, , , , , , , , , , 
26.958569, 0.0221561, , , , , , , , , , 
26.9590345, 0.0146029, , , , , , , , , , 
26.9595, 0.0125887, , , , , , , , , , 
26.9599655, 0.0176242, , , , , , , , , , 
26.960431, 0.0219883, , , , , , , , , , 
26.9608966, 0.0172885, , , , , , , , , , 
26.9613621, 0.0085603, , , , , , , , , , 
26.9618276, 0.0043641, , , , , , , , , , 
26.9622931, 0.0105745, , , , , , , , , , 
26.9627586, 0.0451514, , , , , , , , , , 
26.9632241, 0.1089342, , , , , , , , , , 
26.9636897, 0.1931945, , , , , , , , , , 
26.9641552, 0.2947433, , , , , , , , , , 
26.9646207, 0.3785, , , , , , , , , , 
26.9650862, 0.3951171, , , , , , , , , , 
26.9655517, 0.3224384, , , , , , , , , , 
26.9660172, 0.1861448, , , , , , , , , , 
26.9664828, 0.0209812, , , , , , , , , , 
26.9669483, -0.1478752, , , , , , , , , , 
26.9674138, -0.2908827, , , , , , , , , , 
26.9678793, -0.3892424, , , , , , , , , , 
26.9683448, -0.4401007, , , , , , , , , , 
26.9688103, -0.4573892, , , , , , , , , , 
26.9692759, -0.4328832, , , , , , , , , , 
26.9697414, -0.3546654, , , , , , , , , , 
26.9702069, -0.2509346, , , , , , , , , , 
26.9706724, -0.158114, , , , , , , , , , 
26.9711379, -0.0903029, , , , , , , , , , 
26.9716034, -0.0431373, , , , , , , , , , 
26.972069, -0.01561, , , , , , , , , , 
26.9725345, -0.0077211, , , , , , , , , , 
26.973, -0.0243381, , , , , , , , , , 
26.9734655, -0.0743572, , , , , , , , , , 
26.973931, -0.1279011, , , , , , , , , , 
26.9743966, -0.1309224, , , , , , , , , , 
26.9748621, -0.0810712, , , , , , , , , , 
26.9753276, -0.0229953, , , , , , , , , , 
26.9757931, 0.0124208, , , , , , , , , , 
26.9762586, 0.0171206, , , , , , , , , , 
26.9767241, -0.0216526, , , , , , , , , , 
26.9771897, -0.0955062, , , , , , , , , , 
26.9776552, -0.1660029, , , , , , , , , , 
26.9781207, -0.194873, , , , , , , , , , 
26.9785862, -0.1878233, , , , , , , , , , 
26.9790517, -0.1550927, , , , , , , , , , 
26.9795172, -0.0810712, , , , , , , , , , 
26.9799828, 0.0238346, , , , , , , , , , 
26.9804483, 0.1116197, , , , , , , , , , 
26.9809138, 0.1507286, , , , , , , , , , 
26.9813793, 0.1428397, , , , , , , , , , 
26.9818448, 0.1106126, , , , , , , , , , 
26.9823103, 0.0797284, , , , , , , , , , 
26.9827759, 0.0622721, , , , , , , , , , 
26.9832414, 0.0587472, , , , , , , , , , 
26.9837069, 0.0589151, , , , , , , , , , 
26.9841724, 0.0575723, , , , , , , , , , 
26.9846379, 0.0562295, , , , , , , , , , 
26.9851034, 0.0562295, , , , , , , , , , 
26.985569, 0.0548867, , , , , , , , , , 
26.9860345, 0.0501869, , , , , , , , , , 
26.9865, 0.04448, , , , , , , , , , 
26.9869655, 0.0407874, , , , , , , , , , 
26.987431, 0.0412909, , , , , , , , , , 
26.9878966, 0.0463264, , , , , , , , , , 
26.9883621, 0.0530404, , , , , , , , , , 
26.9888276, 0.0592508, , , , , , , , , , 
26.9892931, 0.0622721, , , , , , , , , , 
26.9897586, 0.0642863, , , , , , , , , , 
26.9902241, 0.0676432, , , , , , , , , , 
26.9906897, 0.0654612, , , , , , , , , , 
26.9911552, 0.0500191, , , , , , , , , , 
26.9916207, 0.0293736, , , , , , , , , , 
26.9920862, 0.0204776, , , , , , , , , , 
26.9925517, 0.0256809, , , , , , , , , , 
26.9930172, 0.0310521, , , , , , , , , , 
26.9934828, 0.0280308, , , , , , , , , , 
26.9939483, 0.0287022, , , , , , , , , , 
26.9944138, 0.0491798, , , , , , , , , , 
26.9948793, 0.0844282, , , , , , , , , , 
26.9953448, 0.1176623, , , , , , , , , , 
26.9958103, 0.1295796, , , , , , , , , , 
26.9962759, 0.1092699, , , , , , , , , , 
26.9967414, 0.0750286, , , , , , , , , , 
26.9972069, 0.0629435, , , , , , , , , , 
26.9976724, 0.0820783, , , , , , , , , , 
26.9981379, 0.1028916, , , , , , , , , , 
26.9986034, 0.0975204, , , , , , , , , , 
26.999069, 0.0800641, , , , , , , , , , 
26.9995345, 0.076875, , , , , , , , , , 
27, 0.0797284, , , , , , , , , , 
27.0004655, 0.0632792, , , , , , , , , , 
27.000931, 0.0280308, , , , , , , , , , 
27.0013966, -0.0250095, , , , , , , , , , 
27.0018621, -0.0928206, , , , , , , , , , 
27.0023276, -0.1660029, , , , , , , , , , 
27.0027931, -0.2341497, , , , , , , , , , 
27.0032586, -0.2944076, , , , , , , , , , 
27.0037241, -0.3479515, , , , , , , , , , 
27.0041897, -0.3667506, , , , , , , , , , 
27.0046552, -0.330663, , , , , , , , , , 
27.0051207, -0.2673838, , , , , , , , , , 
27.0055862, -0.2156863, , , , , , , , , , 
27.0060517, -0.1769131, , , , , , , , , , 
27.0065172, -0.1389792, , , , , , , , , , 
27.0069828, -0.1143053, , , , , , , , , , 
27.0074483, -0.1054093, , , , , , , , , , 
27.0079138, -0.0924849, , , , , , , , , , 
27.0083793, -0.0575723, , , , , , , , , , 
27.0088448, -0.0035248, , , , , , , , , , 
27.0093103, 0.0414588, , , , , , , , , , 
27.0097759, 0.0602579, , , , , , , , , , 
27.0102414, 0.0743572, , , , , , , , , , 
27.0107069, 0.0955062, , , , , , , , , , 
27.0111724, 0.1164874, , , , , , , , , , 
27.0116379, 0.1307546, , , , , , , , , , 
27.0121034, 0.1374685, , , , , , , , , , 
27.012569, 0.1411612, , , , , , , , , , 
27.0130345, 0.1378042, , , , , , , , , , 
27.0135, 0.1257191, , , , , , , , , , 
27.0139655, 0.1151446, , , , , , , , , , 
27.014431, 0.1059129, , , , , , , , , , 
27.0148966, 0.0936599, , , , , , , , , , 
27.0153621, 0.0770428, , , , , , , , , , 
27.0158276, 0.063447, , , , , , , , , , 
27.0162931, 0.0580758, , , , , , , , , , 
27.0167586, 0.0508583, , , , , , , , , , 
27.0172241, 0.026688, , , , , , , , , , 
27.0176897, -0.0016785, , , , , , , , , , 
27.0181552, -0.0092317, , , , , , , , , , 
27.0186207, 0.0115816, , , , , , , , , , 
27.0190862, 0.0506905, , , , , , , , , , 
27.0195517, 0.0988632, , , , , , , , , , 
27.0200172, 0.1482109, , , , , , , , , , 
27.0204828, 0.1708705, , , , , , , , , , 
27.0209483, 0.1284047, , , , , , , , , , 
27.0214138, 0.0099031, , , , , , , , , , 
27.0218793, -0.13579, , , , , , , , , , 
27.0223448, -0.2422065, , , , , , , , , , 
27.0228103, -0.2774548, , , , , , , , , , 
27.0232759, -0.2479133, , , , , , , , , , 
27.0237414, -0.1868162, , , , , , , , , , 
27.0242069, -0.1270619, , , , , , , , , , 
27.0246724, -0.0780499, , , , , , , , , , 
27.0251379, -0.0406195, , , , , , , , , , 
27.0256034, -0.0196384, , , , , , , , , , 
27.026069, -0.023331, , , , , , , , , , 
27.0265345, -0.0592508, , , , , , , , , , 
27.027, -0.1223621, , , , , , , , , , 
27.0274655, -0.1975586, , , , , , , , , , 
27.027931, -0.266041, , , , , , , , , , 
27.0283966, -0.2934005, , , , , , , , , , 
27.0288621, -0.2611734, , , , , , , , , , 
27.0293276, -0.1999084, , , , , , , , , , 
27.0297931, -0.1487144, , , , , , , , , , 
27.0302586, -0.1196765, , , , , , , , , , 
27.0307241, -0.1038987, , , , , , , , , , 
27.0311897, -0.0884565, , , , , , , , , , 
27.0316552, -0.068986, , , , , , , , , , 
27.0321207, -0.0501869, , , , , , , , , , 
27.0325862, -0.036759, , , , , , , , , , 
27.0330517, -0.0119173, , , , , , , , , , 
27.0335172, 0.0270237, , , , , , , , , , 
27.0339828, 0.0669718, , , , , , , , , , 
27.0344483, 0.1018845, , , , , , , , , , 
27.0349138, 0.1232013, , , , , , , , , , 
27.0353793, 0.1307546, , , , , , , , , , 
27.0358448, 0.1304189, , , , , , , , , , 
27.0363103, 0.126894, , , , , , , , , , 
27.0367759, 0.1210193, , , , , , , , , , 
27.0372414, 0.1106126, , , , , , , , , , 
27.0377069, 0.0803998, , , , , , , , , , 
27.0381724, 0.0139315, , , , , , , , , , 
27.0386379, -0.0359197, , , , , , , , , , 
27.0391034, -0.0152743, , , , , , , , , , 
27.039569, 0.0710002, , , , , , , , , , 
27.0400345, 0.1930266, , , , , , , , , , 
27.0405, 0.3200885, , , , , , , , , , 
27.0409655, 0.4140841, , , , , , , , , , 
27.041431, 0.4184482, , , , , , , , , , 
27.0418966, 0.3081712, , , , , , , , , , 
27.0423621, 0.1364614, , , , , , , , , , 
27.0428276, -0.0231632, , , , , , , , , , 
27.0432931, -0.1411612, , , , , , , , , , 
27.0437586, -0.2163577, , , , , , , , , , 
27.0442241, -0.2564736, , , , , , , , , , 
27.0446897, -0.2767834, , , , , , , , , , 
27.0451552, -0.281651, , , , , , , , , , 
27.0456207, -0.2573129, , , , , , , , , , 
27.0460862, -0.2123293, , , , , , , , , , 
27.0465517, -0.1727169, , , , , , , , , , 
27.0470172, -0.1376364, , , , , , , , , , 
27.0474828, -0.0973526, , , , , , , , , , 
27.0479483, -0.0562295, , , , , , , , , , 
