Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:09:45 AM
Collection Length (seconds):, 32.0895
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
21.195, 0.0063783, 25.610625, -0.0285344, , , , , , , , 
21.1954655, 0.005539, 25.6111875, -0.0305486, , , , , , , , 
21.195931, 0.0048676, 25.61175, -0.03122, , , , , , , , 
21.1963966, 0.005539, 25.6123125, -0.0305486, , , , , , , , 
21.1968621, 0.0077211, 25.612875, -0.0292058, , , , , , , , 
21.1973276, 0.0115816, 25.6134375, -0.0271916, , , , , , , , 
21.1977931, 0.0149386, 25.614, -0.0265202, , , , , , , , 
21.1982586, 0.0152743, 25.6145625, -0.0285344, , , , , , , , 
21.1987241, 0.0132601, 25.615125, -0.0268559, , , , , , , , 
21.1991897, 0.008896, 25.6156875, -0.0251774, , , , , , , , 
21.1996552, 0.0025177, 25.61625, -0.0238346, , , , , , , , 
21.2001207, -0.0068818, 25.6168125, -0.024506, , , , , , , , 
21.2005862, -0.0184634, 25.617375, -0.027863, , , , , , , , 
21.2010517, -0.0308843, 25.6179375, -0.0258488, , , , , , , , 
21.2015172, -0.0387732, 25.6185, -0.0251774, , , , , , , , 
21.2019828, -0.0414588, 25.6190625, -0.0258488, , , , , , , , 
21.2024483, -0.0426337, 25.619625, -0.0251774, , , , , , , , 
21.2029138, -0.0480049, 25.6201875, -0.0258488, , , , , , , , 
21.2033793, -0.0599222, 25.62075, -0.0258488, , , , , , , , 
21.2038448, -0.0720073, 25.6213125, -0.0238346, , , , , , , , 
21.2043103, -0.072343, 25.621875, -0.0251774, , , , , , , , 
21.2047759, -0.0569009, 25.6224375, -0.0258488, , , , , , , , 
21.2052414, -0.0313878, 25.623, -0.0248417, , , , , , , , 
21.2057069, -0.0035248, 25.6235625, -0.0258488, , , , , , , , 
21.2061724, 0.018967, 25.624125, -0.0271916, , , , , , , , 
21.2066379, 0.0345769, 25.6246875, -0.0281987, , , , , , , , 
21.2071034, 0.0411231, 25.62525, -0.0251774, , , , , , , , 
21.207569, 0.0396124, 25.6258125, -0.0204776, , , , , , , , 
21.2080345, 0.0374304, 25.626375, -0.0187991, , , , , , , , 
21.2085, 0.0382696, 25.6269375, -0.0191348, , , , , , , , 
21.2089655, 0.0421302, 25.6275, -0.0191348, , , , , , , , 
21.209431, 0.0424659, 25.6280625, -0.021149, , , , , , , , 
21.2098966, 0.0313878, 25.628625, -0.0231632, , , , , , , , 
21.2103621, 0.0124208, 25.6291875, -0.0218204, , , , , , , , 
21.2108276, -0.0092317, 25.62975, -0.0218204, , , , , , , , 
21.2112931, -0.0283665, 25.6303125, -0.0231632, , , , , , , , 
21.2117586, -0.0392767, 25.630875, -0.0238346, , , , , , , , 
21.2122241, -0.0412909, 25.6314375, -0.0238346, , , , , , , , 
21.2126897, -0.035584, 25.632, -0.0238346, , , , , , , , 
21.2131552, -0.0297093, 25.6325625, -0.0238346, , , , , , , , 
21.2136207, -0.0305486, 25.633125, -0.0258488, , , , , , , , 
21.2140862, -0.0377661, 25.6336875, -0.0288701, , , , , , , , 
21.2145517, -0.04448, 25.63425, -0.0305486, , , , , , , , 
21.2150172, -0.0485084, 25.6348125, -0.0288701, , , , , , , , 
21.2154828, -0.0441444, 25.635375, -0.0285344, , , , , , , , 
21.2159483, -0.0293736, 25.6359375, -0.0271916, , , , , , , , 
21.2164138, -0.0115816, 25.6365, -0.0268559, , , , , , , , 
21.2168793, 0.0052033, 25.6370625, -0.0271916, , , , , , , , 
21.2173448, 0.0246738, 25.637625, -0.0265202, , , , , , , , 
21.2178103, 0.0421302, 25.6381875, -0.0275273, , , , , , , , 
21.2182759, 0.0406195, 25.63875, -0.0292058, , , , , , , , 
21.2187414, 0.011078, 25.6393125, -0.0298772, , , , , , , , 
21.2192069, -0.0256809, 25.639875, -0.0292058, , , , , , , , 
21.2196724, -0.0414588, 25.6404375, -0.0258488, , , , , , , , 
21.2201379, -0.0340734, 25.641, -0.0258488, , , , , , , , 
21.2206034, -0.018967, 25.6415625, -0.0285344, , , , , , , , 
21.221069, -0.0095674, 25.642125, -0.0271916, , , , , , , , 
21.2215345, -0.0075532, 25.6426875, -0.027863, , , , , , , , 
21.222, -0.0077211, 25.64325, -0.0271916, , , , , , , , 
21.2224655, -0.0078889, 25.6438125, -0.0275273, , , , , , , , 
21.222931, -0.0075532, 25.644375, -0.03122, , , , , , , , 
21.2233966, -0.0078889, 25.6449375, -0.03122, , , , , , , , 
21.2238621, -0.0073854, 25.6455, -0.0298772, , , , , , , , 
21.2243276, -0.005539, 25.6460625, -0.0298772, , , , , , , , 
21.2247931, -0.0035248, 25.646625, -0.0298772, , , , , , , , 
21.2252586, -0.0052033, 25.6471875, -0.0318914, , , , , , , , 
21.2257241, -0.0078889, 25.64775, -0.03122, , , , , , , , 
21.2261897, -0.0078889, 25.6483125, -0.03122, , , , , , , , 
21.2266552, -0.0075532, 25.648875, -0.0308843, , , , , , , , 
21.2271207, -0.0068818, 25.6494375, -0.0292058, , , , , , , , 
21.2275862, -0.0057069, 25.65, -0.0271916, , , , , , , , 
21.2280517, -0.0015106, 25.6505625, -0.0258488, , , , , , , , 
21.2285172, 0.0045319, 25.651125, -0.024506, , , , , , , , 
21.2289828, 0.0085603, 25.6516875, -0.0238346, , , , , , , , 
21.2294483, 0.0085603, 25.65225, -0.0258488, , , , , , , , 
21.2299138, 0.0058747, 25.6528125, -0.0251774, , , , , , , , 
21.2303793, 0.0041962, 25.653375, -0.024506, , , , , , , , 
21.2308448, 0.0025177, 25.6539375, -0.024506, , , , , , , , 
21.2313103, 0.0011749, 25.6545, -0.0251774, , , , , , , , 
21.2317759, 0.0003357, 25.6550625, -0.0271916, , , , , , , , 
21.2322414, -0.0001678, 25.655625, -0.0265202, , , , , , , , 
21.2327069, -0.0020142, 25.6561875, -0.0251774, , , , , , , , 
21.2331724, -0.0090639, 25.65675, -0.024506, , , , , , , , 
21.2336379, -0.0196384, 25.6573125, -0.0248417, , , , , , , , 
21.2341034, -0.0317235, 25.657875, -0.0271916, , , , , , , , 
21.234569, -0.0451514, 25.6584375, -0.0261845, , , , , , , , 
21.2350345, -0.0574044, 25.659, -0.024506, , , , , , , , 
21.2355, -0.0649577, 25.6595625, -0.0248417, , , , , , , , 
21.2359655, -0.0642863, 25.660125, -0.0251774, , , , , , , , 
21.236431, -0.0587472, 25.6606875, -0.0261845, , , , , , , , 
21.2368966, -0.0538796, 25.66125, -0.0265202, , , , , , , , 
21.2373621, -0.0458228, 25.6618125, -0.0248417, , , , , , , , 
21.2378276, -0.0313878, 25.662375, -0.0261845, , , , , , , , 
21.2382931, -0.0171206, 25.6629375, -0.0265202, , , , , , , , 
21.2387586, -0.0152743, 25.6635, -0.0258488, , , , , , , , 
21.2392241, -0.0204776, 25.6640625, -0.0271916, , , , , , , , 
21.2396897, -0.0236667, 25.664625, -0.0285344, , , , , , , , 
21.2401552, -0.0208133, 25.6651875, -0.03122, , , , , , , , 
21.2406207, -0.0132601, 25.66575, -0.0298772, , , , , , , , 
21.2410862, -0.0018463, 25.6663125, -0.0305486, , , , , , , , 
21.2415517, 0.0065461, 25.666875, -0.0308843, , , , , , , , 
21.2420172, 0.0062104, 25.6674375, -0.0305486, , , , , , , , 
21.2424828, 0.0031891, 25.668, -0.0308843, , , , , , , , 
21.2429483, 0.0035248, 25.6685625, -0.0302129, , , , , , , , 
21.2434138, 0.0065461, 25.669125, -0.0258488, , , , , , , , 
21.2438793, 0.0102388, 25.6696875, -0.0218204, , , , , , , , 
21.2443448, 0.0135958, 25.67025, -0.0231632, , , , , , , , 
21.2448103, 0.0132601, 25.6708125, -0.0231632, , , , , , , , 
21.2452759, 0.0099031, 25.671375, -0.0231632, , , , , , , , 
21.2457414, 0.0075532, 25.6719375, -0.0231632, , , , , , , , 
21.2462069, 0.0082246, 25.6725, -0.0228275, , , , , , , , 
21.2466724, 0.0102388, 25.6730625, -0.0241703, , , , , , , , 
21.2471379, 0.0119173, 25.673625, -0.024506, , , , , , , , 
21.2476034, 0.0115816, 25.6741875, -0.0251774, , , , , , , , 
21.248069, 0.0078889, 25.67475, -0.0265202, , , , , , , , 
21.2485345, 0.0023499, 25.6753125, -0.0271916, , , , , , , , 
21.249, -0.0020142, 25.675875, -0.027863, , , , , , , , 
21.2494655, -0.002182, 25.6764375, -0.0261845, , , , , , , , 
21.249931, -0.0010071, 25.677, -0.0261845, , , , , , , , 
21.2503966, 0.0015106, 25.6775625, -0.0255131, , , , , , , , 
21.2508621, 0.0052033, 25.678125, -0.024506, , , , , , , , 
21.2513276, 0.0065461, 25.6786875, -0.0271916, , , , , , , , 
21.2517931, 0.0035248, 25.67925, -0.0271916, , , , , , , , 
21.2522586, -0.0015106, 25.6798125, -0.024506, , , , , , , , 
21.2527241, -0.0057069, 25.680375, -0.0224918, , , , , , , , 
21.2531897, -0.0114137, 25.6809375, -0.0231632, , , , , , , , 
21.2536552, -0.0196384, 25.6815, -0.024506, , , , , , , , 
21.2541207, -0.0303807, 25.6820625, -0.0265202, , , , , , , , 
21.2545862, -0.0414588, 25.682625, -0.0248417, , , , , , , , 
21.2550517, -0.0505226, 25.6831875, -0.0238346, , , , , , , , 
21.2555172, -0.0558938, 25.68375, -0.0231632, , , , , , , , 
21.2559828, -0.0538796, 25.6843125, -0.0228275, , , , , , , , 
21.2564483, -0.049012, 25.684875, -0.0224918, , , , , , , , 
21.2569138, -0.0404517, 25.6854375, -0.0218204, , , , , , , , 
21.2573793, -0.0186313, 25.686, -0.0198062, , , , , , , , 
21.2578448, 0.0132601, 25.6865625, -0.0218204, , , , , , , , 
21.2583103, 0.0394446, 25.687125, -0.024506, , , , , , , , 
21.2587759, 0.0488441, 25.6876875, -0.0265202, , , , , , , , 
21.2592414, 0.0428016, 25.68825, -0.0258488, , , , , , , , 
21.2597069, 0.0275273, 25.6888125, -0.0251774, , , , , , , , 
21.2601724, 0.0082246, 25.689375, -0.0265202, , , , , , , , 
21.2606379, -0.0115816, 25.6899375, -0.027863, , , , , , , , 
21.2611034, -0.0231632, 25.6905, -0.0298772, , , , , , , , 
21.261569, -0.0248417, 25.6910625, -0.0305486, , , , , , , , 
21.2620345, -0.0203098, 25.691625, -0.0288701, , , , , , , , 
21.2625, -0.0135958, 25.6921875, -0.0298772, , , , , , , , 
21.2629655, -0.0090639, 25.69275, -0.0298772, , , , , , , , 
21.263431, -0.0072175, 25.6933125, -0.0295415, , , , , , , , 
21.2638966, -0.0078889, 25.693875, -0.0285344, , , , , , , , 
21.2643621, -0.0099031, 25.6944375, -0.0271916, , , , , , , , 
21.2648276, -0.0119173, 25.695, -0.0271916, , , , , , , , 
21.2652931, -0.012253, 25.6955625, -0.0295415, , , , , , , , 
21.2657586, -0.0105745, 25.696125, -0.0285344, , , , , , , , 
21.2662241, -0.0097353, 25.6966875, -0.0292058, , , , , , , , 
21.2666897, -0.0095674, 25.69725, -0.0288701, , , , , , , , 
21.2671552, -0.0102388, 25.6978125, -0.0275273, , , , , , , , 
21.2676207, -0.0109102, 25.698375, -0.0275273, , , , , , , , 
21.2680862, -0.0124208, 25.6989375, -0.0271916, , , , , , , , 
21.2685517, -0.0146029, 25.6995, -0.0251774, , , , , , , , 
21.2690172, -0.0152743, 25.7000625, -0.0251774, , , , , , , , 
21.2694828, -0.0119173, 25.700625, -0.0285344, , , , , , , , 
21.2699483, -0.0075532, 25.7011875, -0.0302129, , , , , , , , 
21.2704138, -0.0068818, 25.70175, -0.0281987, , , , , , , , 
21.2708793, -0.0092317, 25.7023125, -0.027863, , , , , , , , 
21.2713448, -0.0102388, 25.702875, -0.0285344, , , , , , , , 
21.2718103, -0.0109102, 25.7034375, -0.0285344, , , , , , , , 
21.2722759, -0.012253, 25.704, -0.0275273, , , , , , , , 
21.2727414, -0.0135958, 25.7045625, -0.0275273, , , , , , , , 
21.2732069, -0.0184634, 25.705125, -0.0275273, , , , , , , , 
21.2736724, -0.0251774, 25.7056875, -0.027863, , , , , , , , 
21.2741379, -0.0325628, 25.70625, -0.0271916, , , , , , , , 
21.2746034, -0.0404517, 25.7068125, -0.0255131, , , , , , , , 
21.275069, -0.0498512, 25.707375, -0.0251774, , , , , , , , 
21.2755345, -0.0599222, 25.7079375, -0.0268559, , , , , , , , 
21.276, -0.0590829, 25.7085, -0.0271916, , , , , , , , 
21.2764655, -0.0384375, 25.7090625, -0.0258488, , , , , , , , 
21.276931, -0.0025177, 25.709625, -0.0224918, , , , , , , , 
21.2773966, 0.0305486, 25.7101875, -0.0224918, , , , , , , , 
21.2778621, 0.0491798, 25.71075, -0.024506, , , , , , , , 
21.2783276, 0.0532082, 25.7113125, -0.024506, , , , , , , , 
21.2787931, 0.0459907, 25.711875, -0.024506, , , , , , , , 
21.2792586, 0.0285344, 25.7124375, -0.0248417, , , , , , , , 
21.2797241, 0.0052033, 25.713, -0.024506, , , , , , , , 
21.2801897, -0.0129244, 25.7135625, -0.0228275, , , , , , , , 
21.2806552, -0.0208133, 25.714125, -0.024506, , , , , , , , 
21.2811207, -0.0169528, 25.7146875, -0.027863, , , , , , , , 
21.2815862, -0.0092317, 25.71525, -0.0271916, , , , , , , , 
21.2820517, -0.005539, 25.7158125, -0.0238346, , , , , , , , 
21.2825172, -0.0050355, 25.716375, -0.0231632, , , , , , , , 
21.2829828, -0.0052033, 25.7169375, -0.0271916, , , , , , , , 
21.2834483, -0.0065461, 25.7175, -0.0271916, , , , , , , , 
21.2839138, -0.0119173, 25.7180625, -0.0258488, , , , , , , , 
21.2843793, -0.0213169, 25.718625, -0.027863, , , , , , , , 
21.2848448, -0.0287022, 25.7191875, -0.0302129, , , , , , , , 
21.2853103, -0.0293736, 25.71975, -0.0298772, , , , , , , , 
21.2857759, -0.0240024, 25.7203125, -0.0298772, , , , , , , , 
21.2862414, -0.0203098, 25.720875, -0.0285344, , , , , , , , 
21.2867069, -0.0198062, 25.7214375, -0.0271916, , , , , , , , 
21.2871724, -0.0198062, 25.722, -0.0265202, , , , , , , , 
21.2876379, -0.0193027, 25.7225625, -0.0258488, , , , , , , , 
21.2881034, -0.0191348, 25.723125, -0.0255131, , , , , , , , 
21.288569, -0.018967, 25.7236875, -0.0271916, , , , , , , , 
21.2890345, -0.0162814, 25.72425, -0.027863, , , , , , , , 
21.2895, -0.0117494, 25.7248125, -0.0248417, , , , , , , , 
21.2899655, -0.0065461, 25.725375, -0.0271916, , , , , , , , 
21.290431, -0.0008392, 25.7259375, -0.0305486, , , , , , , , 
21.2908966, 0.0023499, 25.7265, -0.0271916, , , , , , , , 
21.2913621, 0.0025177, 25.7270625, -0.0261845, , , , , , , , 
21.2918276, 0.0015106, 25.727625, -0.0285344, , , , , , , , 
21.2922931, -0.0005035, 25.7281875, -0.0298772, , , , , , , , 
21.2927586, -0.0028534, 25.72875, -0.0292058, , , , , , , , 
21.2932241, -0.0048676, 25.7293125, -0.0271916, , , , , , , , 
21.2936897, -0.0062104, 25.729875, -0.0261845, , , , , , , , 
21.2941552, -0.0102388, 25.7304375, -0.0258488, , , , , , , , 
21.2946207, -0.0166171, 25.731, -0.024506, , , , , , , , 
21.2950862, -0.0219883, 25.7315625, -0.0238346, , , , , , , , 
21.2955517, -0.0270237, 25.732125, -0.0258488, , , , , , , , 
21.2960172, -0.0323949, 25.7326875, -0.0285344, , , , , , , , 
21.2964828, -0.0344091, 25.73325, -0.0298772, , , , , , , , 
21.2969483, -0.0330663, 25.7338125, -0.027863, , , , , , , , 
21.2974138, -0.0307164, 25.734375, -0.0265202, , , , , , , , 
21.2978793, -0.0246738, 25.7349375, -0.0265202, , , , , , , , 
21.2983448, -0.0134279, 25.7355, -0.0258488, , , , , , , , 
21.2988103, 0.0011749, 25.7360625, -0.0275273, , , , , , , , 
21.2992759, 0.0134279, 25.736625, -0.0271916, , , , , , , , 
21.2997414, 0.0176242, 25.7371875, -0.0271916, , , , , , , , 
21.3002069, 0.0119173, 25.73775, -0.0285344, , , , , , , , 
21.3006724, 0.0041962, 25.7383125, -0.0285344, , , , , , , , 
21.3011379, 0.0011749, 25.738875, -0.027863, , , , , , , , 
21.3016034, 0.0026856, 25.7394375, -0.0271916, , , , , , , , 
21.302069, 0.0052033, 25.74, -0.0258488, , , , , , , , 
21.3025345, 0.0058747, 25.7405625, -0.0238346, , , , , , , , 
21.303, 0.0035248, 25.741125, -0.0234989, , , , , , , , 
21.3034655, -0.0018463, 25.7416875, -0.024506, , , , , , , , 
21.303931, -0.0068818, 25.74225, -0.0251774, , , , , , , , 
21.3043966, -0.0109102, 25.7428125, -0.0258488, , , , , , , , 
21.3048621, -0.0166171, 25.743375, -0.0238346, , , , , , , , 
21.3053276, -0.0216526, 25.7439375, -0.0234989, , , , , , , , 
21.3057931, -0.0253452, 25.7445, -0.024506, , , , , , , , 
21.3062586, -0.0253452, 25.7450625, -0.0265202, , , , , , , , 
21.3067241, -0.0265202, 25.745625, -0.0258488, , , , , , , , 
21.3071897, -0.0293736, 25.7461875, -0.024506, , , , , , , , 
21.3076552, -0.0276951, 25.74675, -0.0251774, , , , , , , , 
21.3081207, -0.0203098, 25.7473125, -0.0258488, , , , , , , , 
21.3085862, -0.0146029, 25.747875, -0.0258488, , , , , , , , 
21.3090517, -0.0119173, 25.7484375, -0.0258488, , , , , , , , 
21.3095172, -0.0062104, 25.749, -0.027863, , , , , , , , 
21.3099828, 0.0015106, 25.7495625, -0.0285344, , , , , , , , 
21.3104483, 0.0060426, 25.750125, -0.0231632, , , , , , , , 
21.3109138, 0.0062104, 25.7506875, -0.0208133, , , , , , , , 
21.3113793, 0.002182, 25.75125, -0.0224918, , , , , , , , 
21.3118448, -0.0041962, 25.7518125, -0.0238346, , , , , , , , 
21.3123103, -0.0109102, 25.752375, -0.0261845, , , , , , , , 
21.3127759, -0.0151064, 25.7529375, -0.0251774, , , , , , , , 
21.3132414, -0.0166171, 25.7535, -0.0231632, , , , , , , , 
21.3137069, -0.01561, 25.7540625, -0.024506, , , , , , , , 
21.3141724, -0.0142672, 25.754625, -0.0251774, , , , , , , , 
21.3146379, -0.0162814, 25.7551875, -0.0271916, , , , , , , , 
21.3151034, -0.018967, 25.75575, -0.0298772, , , , , , , , 
21.315569, -0.018967, 25.7563125, -0.0298772, , , , , , , , 
21.3160345, -0.0182956, 25.756875, -0.0298772, , , , , , , , 
21.3165, -0.0196384, 25.7574375, -0.0292058, , , , , , , , 
21.3169655, -0.0179599, 25.758, -0.0288701, , , , , , , , 
21.317431, -0.0109102, 25.7585625, -0.0325628, , , , , , , , 
21.3178966, -0.0045319, 25.759125, -0.0325628, , , , , , , , 
21.3183621, -0.0036927, 25.7596875, -0.0298772, , , , , , , , 
21.3188276, -0.0050355, 25.76025, -0.0288701, , , , , , , , 
21.3192931, -0.0062104, 25.7608125, -0.0298772, , , , , , , , 
21.3197586, -0.0072175, 25.761375, -0.0298772, , , , , , , , 
21.3202241, -0.0052033, 25.7619375, -0.0261845, , , , , , , , 
21.3206897, 0.0031891, 25.7625, -0.0258488, , , , , , , , 
21.3211552, 0.01561, 25.7630625, -0.0271916, , , , , , , , 
21.3216207, 0.0240024, 25.763625, -0.0265202, , , , , , , , 
21.3220862, 0.023331, 25.7641875, -0.0261845, , , , , , , , 
21.3225517, 0.0146029, 25.76475, -0.0271916, , , , , , , , 
21.3230172, 0.0011749, 25.7653125, -0.0265202, , , , , , , , 
21.3234828, -0.0139315, 25.765875, -0.0285344, , , , , , , , 
21.3239483, -0.0241703, 25.7664375, -0.0271916, , , , , , , , 
21.3244138, -0.0297093, 25.767, -0.0255131, , , , , , , , 
21.3248793, -0.0290379, 25.7675625, -0.0251774, , , , , , , , 
21.3253448, -0.0229953, 25.768125, -0.0231632, , , , , , , , 
21.3258103, -0.0142672, 25.7686875, -0.0224918, , , , , , , , 
21.3262759, -0.0095674, 25.76925, -0.0258488, , , , , , , , 
21.3267414, -0.008896, 25.7698125, -0.0265202, , , , , , , , 
21.3272069, -0.008896, 25.770375, -0.0265202, , , , , , , , 
21.3276724, -0.0068818, 25.7709375, -0.0281987, , , , , , , , 
21.3281379, -0.0045319, 25.7715, -0.0298772, , , , , , , , 
21.3286034, -0.0043641, 25.7720625, -0.0305486, , , , , , , , 
21.329069, -0.0048676, 25.772625, -0.0281987, , , , , , , , 
21.3295345, -0.0035248, 25.7731875, -0.0298772, , , , , , , , 
21.33, -0.0025177, 25.77375, -0.0298772, , , , , , , , 
21.3304655, -0.0025177, 25.7743125, -0.027863, , , , , , , , 
21.330931, -0.002182, 25.774875, -0.0271916, , , , , , , , 
21.3313966, -0.0011749, 25.7754375, -0.0251774, , , , , , , , 
21.3318621, 0.0018463, 25.776, -0.0265202, , , , , , , , 
21.3323276, 0.0035248, 25.7765625, -0.0298772, , , , , , , , 
21.3327931, 0.002182, 25.777125, -0.0285344, , , , , , , , 
21.3332586, 0.0015106, 25.7776875, -0.0261845, , , , , , , , 
21.3337241, 0.0011749, 25.77825, -0.0271916, , , , , , , , 
21.3341897, 0.0008392, 25.7788125, -0.0265202, , , , , , , , 
21.3346552, 0.0008392, 25.779375, -0.0261845, , , , , , , , 
21.3351207, 0.0011749, 25.7799375, -0.0255131, , , , , , , , 
21.3355862, 0.0028534, 25.7805, -0.0258488, , , , , , , , 
21.3360517, 0.0038605, 25.7810625, -0.0258488, , , , , , , , 
21.3365172, 0.0026856, 25.781625, -0.024506, , , , , , , , 
21.3369828, -0.0018463, 25.7821875, -0.0251774, , , , , , , , 
21.3374483, -0.0075532, 25.78275, -0.024506, , , , , , , , 
21.3379138, -0.0151064, 25.7833125, -0.024506, , , , , , , , 
21.3383793, -0.0219883, 25.783875, -0.024506, , , , , , , , 
21.3388448, -0.0260166, 25.7844375, -0.0231632, , , , , , , , 
21.3393103, -0.0297093, 25.785, -0.024506, , , , , , , , 
21.3397759, -0.0365911, 25.7855625, -0.0258488, , , , , , , , 
21.3402414, -0.0464942, 25.786125, -0.0258488, , , , , , , , 
21.3407069, -0.0560616, 25.7866875, -0.027863, , , , , , , , 
21.3411724, -0.0616007, 25.78725, -0.0275273, , , , , , , , 
21.3416379, -0.0616007, 25.7878125, -0.0248417, , , , , , , , 
21.3421034, -0.0585794, 25.788375, -0.0231632, , , , , , , , 
21.342569, -0.0522011, 25.7889375, -0.0231632, , , , , , , , 
21.3430345, -0.0384375, 25.7895, -0.024506, , , , , , , , 
21.3435, -0.0149386, 25.7900625, -0.0271916, , , , , , , , 
21.3439655, 0.0115816, 25.790625, -0.0271916, , , , , , , , 
21.344431, 0.0253452, 25.7911875, -0.0268559, , , , , , , , 
21.3448966, 0.0229953, 25.79175, -0.0265202, , , , , , , , 
21.3453621, 0.0130922, 25.7923125, -0.0271916, , , , , , , , 
21.3458276, 0.0068818, 25.792875, -0.0285344, , , , , , , , 
21.3462931, 0.0077211, 25.7934375, -0.0275273, , , , , , , , 
21.3467586, 0.0097353, 25.794, -0.0258488, , , , , , , , 
21.3472241, 0.0105745, 25.7945625, -0.024506, , , , , , , , 
21.3476897, 0.0105745, 25.795125, -0.0258488, , , , , , , , 
21.3481552, 0.011078, 25.7956875, -0.027863, , , , , , , , 
21.3486207, 0.0115816, 25.79625, -0.0298772, , , , , , , , 
21.3490862, 0.011078, 25.7968125, -0.0298772, , , , , , , , 
21.3495517, 0.0077211, 25.797375, -0.0302129, , , , , , , , 
21.3500172, 0.0018463, 25.7979375, -0.0305486, , , , , , , , 
21.3504828, -0.0041962, 25.7985, -0.0288701, , , , , , , , 
21.3509483, -0.0077211, 25.7990625, -0.0271916, , , , , , , , 
21.3514138, -0.0104067, 25.799625, -0.027863, , , , , , , , 
21.3518793, -0.012253, 25.8001875, -0.0292058, , , , , , , , 
21.3523448, -0.0134279, 25.80075, -0.0285344, , , , , , , , 
21.3528103, -0.0130922, 25.8013125, -0.0271916, , , , , , , , 
21.3532759, -0.0135958, 25.801875, -0.027863, , , , , , , , 
21.3537414, -0.0159457, 25.8024375, -0.0271916, , , , , , , , 
21.3542069, -0.0172885, 25.803, -0.0261845, , , , , , , , 
21.3546724, -0.0162814, 25.8035625, -0.0268559, , , , , , , , 
21.3551379, -0.0142672, 25.804125, -0.0271916, , , , , , , , 
21.3556034, -0.0135958, 25.8046875, -0.0271916, , , , , , , , 
21.356069, -0.0132601, 25.80525, -0.027863, , , , , , , , 
21.3565345, -0.0135958, 25.8058125, -0.0292058, , , , , , , , 
21.357, -0.0149386, 25.806375, -0.0305486, , , , , , , , 
21.3574655, -0.0149386, 25.8069375, -0.0285344, , , , , , , , 
21.357931, -0.0125887, 25.8075, -0.0251774, , , , , , , , 
21.3583966, -0.0082246, 25.8080625, -0.0258488, , , , , , , , 
21.3588621, -0.0035248, 25.808625, -0.0271916, , , , , , , , 
21.3593276, -0.0003357, 25.8091875, -0.0258488, , , , , , , , 
21.3597931, 0.0003357, 25.80975, -0.0251774, , , , , , , , 
21.3602586, -0.0015106, 25.8103125, -0.0238346, , , , , , , , 
21.3607241, -0.0078889, 25.810875, -0.0204776, , , , , , , , 
21.3611897, -0.01561, 25.8114375, -0.0181277, , , , , , , , 
21.3616552, -0.0203098, 25.812, -0.0181277, , , , , , , , 
21.3621207, -0.0213169, 25.8125625, -0.0194705, , , , , , , , 
21.3625862, -0.0238346, 25.813125, -0.0208133, , , , , , , , 
21.3630517, -0.0276951, 25.8136875, -0.0251774, , , , , , , , 
21.3635172, -0.0310521, 25.81425, -0.024506, , , , , , , , 
21.3639828, -0.0327306, 25.8148125, -0.0218204, , , , , , , , 
21.3644483, -0.0322271, 25.815375, -0.0231632, , , , , , , , 
21.3649138, -0.0290379, 25.8159375, -0.0248417, , , , , , , , 
21.3653793, -0.0246738, 25.8165, -0.0261845, , , , , , , , 
21.3658448, -0.0161135, 25.8170625, -0.0271916, , , , , , , , 
21.3663103, -0.0005035, 25.817625, -0.0281987, , , , , , , , 
21.3667759, 0.0159457, 25.8181875, -0.0285344, , , , , , , , 
21.3672414, 0.026688, 25.81875, -0.0271916, , , , , , , , 
21.3677069, 0.0250095, 25.8193125, -0.0292058, , , , , , , , 
21.3681724, 0.0132601, 25.819875, -0.0318914, , , , , , , , 
21.3686379, 0.0015106, 25.8204375, -0.0305486, , , , , , , , 
21.3691034, -0.0046998, 25.821, -0.0288701, , , , , , , , 
21.369569, -0.0058747, 25.8215625, -0.0285344, , , , , , , , 
21.3700345, -0.0075532, 25.822125, -0.0288701, , , , , , , , 
21.3705, -0.0109102, 25.8226875, -0.0281987, , , , , , , , 
21.3709655, -0.012253, 25.82325, -0.0265202, , , , , , , , 
21.371431, -0.0117494, 25.8238125, -0.0234989, , , , , , , , 
21.3718966, -0.0119173, 25.824375, -0.0231632, , , , , , , , 
21.3723621, -0.0139315, 25.8249375, -0.024506, , , , , , , , 
21.3728276, -0.0142672, 25.8255, -0.024506, , , , , , , , 
21.3732931, -0.0135958, 25.8260625, -0.0255131, , , , , , , , 
21.3737586, -0.0142672, 25.826625, -0.024506, , , , , , , , 
21.3742241, -0.0172885, 25.8271875, -0.0261845, , , , , , , , 
21.3746897, -0.0179599, 25.82775, -0.0265202, , , , , , , , 
21.3751552, -0.0176242, 25.8283125, -0.0271916, , , , , , , , 
21.3756207, -0.0193027, 25.828875, -0.0271916, , , , , , , , 
